"Magento&trade; is a trademark of Magento Inc.<br/>Copyright &copy; %s Magento Inc.","Magento&trade; on Magento Inc. tavaramerkki<br/>Tekijänoikeus &copy; %s Magento Inc."
"Make sure that data encoding in the file is consistent and saved in one of supported encodings (UTF-8 or ANSI).","Varmista että tiedoston koodaus on yhteensopiva ja tallennettu tuetuilla koodauksilla (UTF-8 tai ANSI)."
"Magestore Extensions","Magestore laajennukset"
"Manage Attribute Sets","Ominaisuuskokoelmat"
"Manage Attributes","Ominaisuudet"
"Manage Categories","Luokat"
"Manage Comments","Viestit"
"Manage Content","Sisältö"
"Manage Currency Rates","Valuuttakurssit"
"Manage Customers","Asiakkaat"
"Manage Options (values of your attribute)","Vaihtoehdot (ominaisuuden arvoja)"
"Manage Posts","Viestit"
"Manage Ratings","Arviot"
"Maximum sender name length is 255. Please correct your settings.","Suurin sallittu lähettäjän nimen pituus on 255 merkkiä. Korjaa asetukset."
"Manage Stores","Kaupat"
"Manage Tax Rules","Verosäännöt"
"Manage Tax Zones and Rates","Veroalueet ja verokannat"
"Manage Titles (Size, Color, etc.)","Nimet (koko, väri, jne.)"
"Manual","Käsin"
"Matched Expression","Säännönmukainen lauseke"
"Mb","Mt"
"Media (.avi, .flv, .swf)","Media (.avi, .flv, .swf) "
"Media storages synchronization has completed!","Mediasisältöjen synkronointi on valmis."
"Messages Inbox","Saapuneet ilmoitukset"
"Month","Kuukausi"
"Most Viewed","Katsotuimmat"
"Most Viewed Products","Katsotuimmat"
"Multiple Select","Monivalinta"
"My Account","Oma tili"
"My Applications","Omat sovellukset"
"N/A","ei saatavilla"
"NOTICE","HUOM"
"Name","Nimi"
"Name:","Nimi:"
"Never (production)","Uudempi (tuotanto)"
"New ","Uusi "
"New API Key","Uusi API avain"
"New Accounts","Uudet tilit"
"New Attribute","Uusi ominaisuus"
"New Block","Uusi sisältölohko"
"New Category","Uusi luokka"
"New Class","Uusi luokka"
"New Condition","Uusi ehto"
"New Custom Variable","Uusi mukailtu muuttuja"
"New Customer","Uusi asiakas"
"New Customers","Uudet asiakkaat"
"New Design Change","Uusi ulkoasun muutos"
"New Email Template","Uusi sähköpostipohja"
"New Group","Uusi ryhmä"
"New Invoice","Uusi lasku"
"New Item Type","Uusi tuotetyyppi"
"New Memo","Uusi hyvitys"
"New Memo for #%s","Uusi hyvitys asiakkaalle #%s"
"New Page","Uusi sivu"
"New Password","Uusi salasana"
"New Poll","Uusi kysely"
"New Profile","Uusi profiili"
"New Rate","Uusi verokanta"
"New Rating","Uusi arvio"
"New Review","Uusi arvostelu"
"New Role","Uusi rooli"
"New Rule","Uusi sääntö"
"New Search","Uusi haku"
"New Set","Uusi kokoelma"
"New Shipment","Uusi toimitus"
"New Sitemap","Uusi sivukartta"
"New Store View","Uusi kauppanäkymä"
"New System Template","Uusi järjestelmämallipohja"
"New Tag","Uusi asiasana"
"New Template","Uusi pohja"
"New User","Uusi käyttäjä"
"New Variable","Uusi muuttuja"
"New Website","Uusi sivusto"
"New password field cannot be empty.","Uusi salasana -kohta ei voi olla tyhjä."
"Newsletter","Uutiskirje"
"Newsletter Problems","Uutiskirjeiden virheet"
"Newsletter Queue","Uutiskirjeiden lähetysjono"
"Newsletter Subscribers","Uutiskirjeen tilaajat"
"Newsletter Templates","Uutiskirjeiden pohjat"
"Next month (hold for menu)","Seuraava kuukausi (pidä avaa valikon)"
"Next year (hold for menu)","Seuraava vuosi (pidä avaa valikon)"
"No","Ei"
"No (price without tax)","Ei (veroton hinta)"
"No Data Found","Ei tietoja"
"No Templates Found","Mallipohjia ei löydy."
"No change","Ei muutoksia"
"No customer id defined.","Asiakastunnusta ei ole määritelty."
"No information available.","Tietoja ei ole saatavilla."
"No profile loaded...","Profiilia ei ole ladattu..."
"No records found for this period.","Tälle aikavälille ei löydy tietueita."
"No records found.","Ei tietueita."
"No report code specified.","Raporttikoodia ei ole määritelty."
"No search keywords.","Ei hakusanoja."
"No search modules were registered","Hakumoduuleja ei ole rekisteröity."
"No wishlist item id defined.","Kauppalistan tunnusta ei ole määritelty."
"None","Ei mitään"
"Note:","Huomaa:"
"Notes","Muistiinpanot"
"Notifications","Ilmoitukset"
"Number of Orders","Tilaukset"
"Number of Uses","Käyttökerrat"
"Number of Views","Katsottu (lkm)"
"Number of records:","Tietueiden määrä:"
"OAuth Consumers","OAuth asiakkaat"
"OAuth authorization for admin","OAuth authorization for admin"
"OAuth authorization simple for admin","OAuth authorization simple for admin"
"OK","OK "
"Old rate:","Vanha kurssi:"
"Once you log into your PayPal Advanced account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below","Once you log into your PayPal Advanced account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below"
"Once you log into your PayPal Payflow Link account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below","Once you log into your PayPal Payflow Link account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below"
"One or more media files failed to be synchronized during the media storages syncronization process. Refer to the log file for details.","Yhden tai useamman mediatiedoston synkronointi epäonnistui mediasisältöä synkronoitaessa. Katso lisätietoa lokitiedostosta."
"One or more of the Cache Types are invalidated:","Yksi tai useampi välimuistityyppi on pois käytöstä:"
"Online Customers","Sisäänkirjautuneena olevat asiakkaat"
"Only Once (version upgrade)","Vain kerran (version päivitys)"
"Only attributes with scope ""Global"", input type ""Dropdown"" and Use To Create Configurable Product ""Yes"" are available.","Vain ominaisuudet, joiden laajuus on ""Globaali"", syöttömuoto on "pudotusvalikko" ja muokattavan tuotteen luontiasetus on ""Kyllä"" ovat saatavilla."
"Only mapped fields","Vain valitut kentät"
"Optional","Valinnainen"
"Options is required","Vaihtoehdot ovat pakollisia."
"Options","Vaihtoehdot"
"Order","Tilaus"
"Order #%s","Tilaus %s"
"Order #%s (%s)","Tilaus %s (%s)"
"Order Created Date","Tilaus lisätty"
"Order ID","Tilausnumero"
"Order Numbers","Tilausnumerot"
"Order Totals","Tilausten loppusummat"
"Order Updated Date","Tilauksen päivityspäivä"
"Order Updated Date report is real-time, does not need statistics refreshing.","Tilauksen päivityspäivän ollessa tämänhetkinen, ei tarvita tilastojen päivitystä."
"Orders","Tilaukset"
"Orders Eraser","Orders Eraser "
"Original Magento attribute names in first row:","Alkuperäiset Magento-ominaisuusnimet ensimmäisellä rivillä:"
"Out of stock","Ei ole varastossa"
"PDT (Payment Data Transfer) Only","Vain PDT (maksun tiedonsiirto)"
"Package Extensions","Laajennuspaketit"
"Pages","Sivut"
"Parent Product Thumbnail","Isäntätuotteen pienoiskuva"
"Parent Transaction ID","Istäntämaksutapahtuman tunniste"
"Passive mode","Passiivinen tila"
"Password","Salasana"
"Password Confirmation","Salasanan vahvistaminen"
"Password confirmation must be same as password.","Vahvistettu salasana täytyy olla sama kuin salasana."
"Password must be at least of %d characters.","Salasanan täytyy olla vähintään %d merkkiä."
"Password must include both numeric and alphabetic characters.","Salasanan täytyy sisältää sekä numeroita että kirjaimia."
"Password:","Salasana:"
"Path:","Polku:"
"Payment method instance is not available.","Payment method instance is not available."
"Payment method is not available.","Maksutapa ei ole käytettävissä."
"Payment method must be specified.","Maksutapa täytyy määrittää."
"PayPal Section","PayPal -osio"
"Pending Reviews","Hyväksyntää odottavat arvostelut"
"Pending Tags","Hyväksyntää odottavat asiasanat"
"Per Item","/ tuote"
"Per Order","/ tilaus"
"Percent","Prosenttia"
"Performed At","Suoritettu"
"Period","Aikaväli"
"Permanent (301)","Pysyvä (301)"
"Permissions","Oikeudet"
"Personal Information","Henkilökohtaiset tiedot"
"Phone:","Puhelin:"
"Please Select","Valitse"
"Please confirm site switching. All data that hasn't been saved will be lost.","Vahvista sivun vaihtaminen. Kaikki tallentamaton tieto menetetään."
"Please enter 6 or more characters.","Kirjoita vähintään 6 merkkiä."
"Please enter a number greater than 0 in this field.","Kirjoita suurempi numero kuin 0."
"Please enter a valid $ amount. For example $100.00.","Kirjoita summa. Esimerkiksi €100.00."
"Please enter a valid URL. For example http://www.example.com or www.example.com","Kirjoita URL-osoite. Esimerkiksi http://www.esimerkki.fi tai www.esimerkki.fi"
"Please enter a valid URL. http:// is required","Kirjoita URL-osoite. Vaaditaan http://"
"Please enter a valid credit card number.","Kirjoita luottokortin numero."
"Please enter a valid date.","Kirjoita viimeinen voimassaoloaika."
"Please enter a valid email address. For example johndoe@domain.com.","Kirjoita sähköpostiosoite muodossa nimi@osoite.fi"
"Please enter a valid email.","Kirjoita sähköpostiosoite."
"Please enter a valid number in this field.","Kirjoita kenttään numero. Käytä pistettä pilkun sijaan."
"Please enter a valid phone number. For example (123) 456-7890 or 123-456-7890.","Kirjoita puhelinnumero muodossa 040 123 4567"
"Please enter a valid social security number. For example 123-45-6789.","Kirjoita henkilötunnus muodossa ppkkvv-123A"
"Please enter a valid value from list","Valitse sopiva arvo luettelosta"
"Please enter a valid value, ex: 10,20,30","Kirjoita arvo, esim: 10,20,30"
"Please enter a valid zip code.","Kirjoita postinumero."
"Please enter a valid zip code. For example 90602 or 90602-1234.","Kirjoita postinumero. Esimerkiksi 70100"
"Please enter another credit card number to complete your purchase.","Anna joku toinen luottokortin numero maksaaksesi ostoksen."
"Please enter password","Kirjoita salasana"
"Please enter password to confirm rollback.","Kirjoita salasana vahvistaaksesi palautuksen."
"Please enter valid password.","Kirjoita voimassaoleva salasana."
"Please make sure that all global admin search modules are installed and activated.","Varmista, että kaikki globaalit ylläpidon hakumoduulit ovat asennettuna ja aktivoituna."
"Please make sure that your changes were saved before running the profile.","Varmista että muutokset on tallennettu ennenkuin ajat profiilin."
"Please make sure your passwords match.","Tarkista että salasanat täsmäävät."
"Please select State/Province.","Valitse maakunta"
"Please select a customer.","Valitse asiakas."
"Please select a store.","Valitse kauppa."
"Please select an option.","Valitse jokin vaihtoehto."
"Please select catalog searches.","Valitse luettelohaut."
"Please select customer(s).","Valitse asiakkaat."
"Please select message(s).","Valitse viesti(t)."
"Please select one of the above options.","Valitse yksi yllä olevista vaihtoehdoista."
"Please select one of the options.","Valitse yksi vaihtoehdoista."
"Please select review(s).","Valitse arvostelut."
"Please select tag(s).","Valitse asiasanat."
"Please specify backup creation options","Määritä varmuuskopion asetukset"
"Please specify the admin custom URL.","Määritä ylläpidon muokattu URL-osoite."
"Please try to logout and sign in again.","Yritä kirjautua ulos ja uudestaan sisään."
"Please type the letters from the image:","Kirjoita kuvassa näkyvät merkit:"
"Please use in this field only ""a-z,0-9,_"".","Käytä tässä kentässä vain merkkejä ""a-z,0-9,_""."
"Please use letters only (a-z) in this field.","Käytä vain kirjaimia (a-z) tässä kentässä."
"Please use numbers only in this field. Please avoid spaces or other characters such as dots or commas.","Käytä vain numeroita tässä kentässä. Älä käytä välilyöntejä  tai muita merkkejä kuten pisteitä tai pilkkuja."
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces in this field.","Käytä vain kirjaimia (a-z tai A-Z), numeroita (0-9) tai välilyöntejä tässä kentässä."
"Please use only letters (a-z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","Käytä vain kirjaimia (a-a) tai numeroita (0-9) tässä kentässä. Välilyönnit tai muut merkit eivät ole sallittuja."
"Please use only letters (a-z) or numbers (0-9) or spaces and # only in this field.","Käytä vain kirjaimia (a-a), numeroita (0-9), välilyöntejä tai # -merkkejä tässä kentässä."
"Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.","Käytä seuraavaa päivämäärän muotoa: pp/kk/vvvv. Esimerkiksi 04/11/2013 on 4. marraskuuta 2013."
"Please wait while the indexes are being refreshed.","Odota kunnes indeksit on päivitetty."
"Please wait, loading...","Hetkinen, ladataan..."
"Please wait...","Odota..."
"Please, add some answers to this poll first.","Lisää ensin joitain vastauksia tähän kyselyyn."
"Please, select ""Visible in Stores"" for this poll first.","Valitse ensin ""Näkyy kaupoissa""" tälle kyselylle."
"Poll Manager","Kyselyt"
"Polls","Kyselyt"
"Popular","Suositut"
"Position","Sijainti"
"Position of Watermark for %s","Vesileiman sijainti kuvalle  %s"
"Pregenerated product images files.","Etukäteen muodostetut tuotekuvatiedostot."
"Prev. month (hold for menu)","Edell. kuukausi (pidä avaa valikon)"
"Prev. year (hold for menu)","Edell. vuosi (pidä avaa valikon)"
"Preview","Esikatselu"
"Preview Template","Esikatsele pohjaa"
"Price","Hinta"
"Price alert subscription was saved.","Hintailmoitus on tallennettu."
"Price:","Hinta:"
"Processed <strong>%s%% %s/%d</strong> records","Käsitelty <strong>%s%% %s/%d</strong> tietuetta"
"Product","Tuote"
"Product Name","Tuotteen nimi"
"Product Reviews","Tuotearvostelut"
"Product Tax Classes","Tuotteiden veroluokat"
"Product Thumbnail Itself","Tuotteen pienoiskuva"
"Product is not loaded.","Tuotetta ei ole ladattu."
"Product:","Tuote:"
"Products","Tuotteet"
"Products Bestsellers Report","Parhaiten myyvien tuotteiden raportti"
"Products Most Viewed Report","Katsotuimmat tuotteet raportti"
"Products Ordered","Tilatut tuotteet"
"Products in Carts","Tuotteita ostoskoreissa"
"Profile Action","Profiilin toiminto"
"Profile Actions XML","Profiilin toimintojen XML"
"Profile Direction","Profiilin suunta"
"Profile History","Profiilin historia"
"Profile Information","Profiilin tiedot"
"Profile Name","Profiilin nimi"
"Profile Payments","Profiilin maksut"
"Profile Schedule","Profiilin aikataulut"
"Profile Wizard","Profiilivelho"
"Profiles","Profiilit"
"Promo","Kampanja"
"Promotions","Kampanjat"
"Purchased Item","Laskutetut kohde"
"Put store on the maintenance mode while backup creation","Sulje verkkokauppa varmuuskopioinnin ajaksi"
"Put store on the maintenance mode while rollback processing","Aseta verkkokauppa huoltotilaan palautuksen ajaksi"
"Quantity","Lukumäärä"
"Queue Refresh","Päivitä lähetysjono"
"Queued... Cancel","Lähetysjonossa... Peruuta"
"REST Roles","REST Roolit"
"Radio Buttons","Radiopainikkeet"
"Rates","Valuuttakurssit"
"Read details","Lue lisää"
"Rebuild","Rakenna uudestaan"
"Rebuild Catalog Index","Rakenna luettelon indeksit uudestaan"
"Rebuild Flat Catalog Category","Rakenna tasoitetun luettelon luokka uudestaan"
"Rebuild Flat Catalog Product","Rakenna tasoitetun luettelon tuote uudestaan"
"Recent Orders","Viimeisimmät tilaukset"
"Recent statistics have been updated.","Viimeisimmät tilastot on päivitetty."
"Recurring Profile View","Osamaksunäkymä"
"Recursive Dir","Itseään toistava (recursive) hakemisto"
"Redirect","Uudelleenohjaus"
"Reference","Viite"
"Reference ID","Viitenumero"
"Refresh","Päivitä"
"Refresh Now*","Päivitä nyt*"
"Refresh Statistics","Päivitä tilastot"
"Region/State","Maakunta"
"Regular Price:","Perushinta:"
"Reject","Hylkää"
"Reject token authorization Pop Up for admin","Reject token authorization Pop Up for admin"
"Reject token authorization for admin","Reject token authorization for admin"
"Rejection Of Authorization","Rejection Of Authorization"
"Release","Julkaisu"
"Release Stability","Julkaisun vakaus"
"Release Version","Julkaisun versio"
"Reload captcha","Lataa captcha uudestaan"
"Remote FTP","Etä-FTP"
"Remove","Poista"
"Reports","Raportit"
"Request Path","Pyydettävä polku"
"Required","Pakollinen"
"Reset","Nollaa"
"Reset Filter","Tyhjennä suodatin"
"Reset Password","Vaihda salasana"
"Reset a Password","Salasanan vaihtaminen"
"Resize","Muuta kokoa"
"Resource Access","Oikeudet"
"Resources","Oikeudet"
"Results","Tulokset"
"Retrieve Password","Lähetä salasana"
"Return Html Version","Palaa HTML-versioon"
"Revenue","Liikevaihto"
"Reviews","Arvostelut"
"Reviews and Ratings","Arvostelut ja arviot"
"Rewrite Rules","Uudelleenkirjoita säännöt"
"Role ID","Roolin tunniste"
"Role Info","Roolin tiedot"
"Role Information","Roolin tiedot"
"Role Name","Roolinimi"
"Role Resources","Roolin oikeudet"
"Role Users","Roolin käyttäjät"
"Roles","Roolit"
"Roles Resources","Roolien oikeudet"
"Rotate CCW","Kierrä vastapäivään"
"Rotate CW","Kierrä myötäpäivään"
"Run","Suorita"
"Run Profile","Suorita profiili"
"Run Profile Inside This Window","Suorita profiili tässä ikkunassa"
"Run Profile in Popup","Suorita profiili ponnahdusikkunassa"
"Running... Kill","Suoritetaan... Lopeta"
"SKU","Tuotenumero"
"SKU:","Tuotenumero:"
"SSL Error: Invalid or self-signed certificate","SSL-virhe: Virheellinen tai itse allekirjoitettu sertifikaatti"
"Sales","Myynti"
"Sales Report","Myyntiraportti"
"Samples","Näytteet"
"Save","Tallenna"
"Save & Generate","Tallenna ja muodosta"
"Save Account","Tallenna tili"
"Save Cache Settings","Tallenna välimuistiasetukset"
"Save Config","Tallenna asetukset"
"Save Currency Rates","Tallenna valuuttakurssit"
"Save Profile","Tallenna profiili"
"Save Role","Tallenna rooli"
"Save Template","Tallenna pohja"
"Save User","Tallenna käyttäjä"
"Save and Continue Edit","Tallenna ja jatka muokkausta"
"Search","Haku"
"Search Index","Hakuindeksi"
"Search Term","Hakusana"
"Search Terms","Hakusanat"
"Select","Valitse"
"Select All","Valitse kaikki"
"Select Category","Valitse luokka"
"Select Date","Valitse päivä"
"Select Range","Aikaväli"
"Select date","Valitse päivämäärä"
"Selected allowed currency ""%s"" is not available in installed currencies.","Valittu valuutta ""%s"" ei ole saatavilla asennetuissa valuutoissa."
"Selected base currency is not available in installed currencies.","Valittu perusvaluutta ei ole saatavilla asennetuissa valuutoissa."
"Selected default display currency is not available in allowed currencies.","Valittu oletusvaluutta ei ole saatavilla sallituissa valuutoissa."
"Selected default display currency is not available in installed currencies.","Valittu oletusvaluutta ei ole saatavilla asennetuissa valuutoissa."
"Self-assigned roles cannot be deleted.","Itsemääriteltyjä rooleja ei voi poistaa."
"Sender","Lähettäjä"
"Separate Email","Erillinen sähköposti"
"Shipment #%s comment added","Toimitukseen %s on lisätty kommentti"
"Shipment #%s created","Toimitus %s on lisätty"
"Shipment Comments","Toimituksen kommentit"
"Shipment History","Toimitushistoria"
"Shipments","Toimitukset"
"Shipping","Toimitus"
"Shipping Address","Toimitusosoite"
"Shipping Address: ","Toimitusosoite: "
"Shipping Origin","Toimituksen lähetyspaikka"
"Shipping Price","Toimituksen hinta"
"Shipping address selection is not applicable","Toimitusosoitteen valinta ei ole käytössä."
"Shipping method must be specified.","Toimitustapa täytyy määrittää."
"Shipping method selection is not applicable","Toimitustavan valinta ei ole käytössä."
"Shopping Cart","Ostoskori"
"Shopping Cart Price Rules","Ostoskorin hintasäännöt"
"Shopping Cart from %s","Ostoskori kohteesta %s"
"Show By","Näytä"
"Show Report For:","Näytä raportti kohteelle "
"Show Reviews","Näytä arvostelut"
"Sitemap Information","Sivukartan tiedot"
"Size for %s","Koko kohteelle %s"
"Skip Category Selection","Ohita luokan valinta"
"Some items in this order have different invoice and shipment types. You can create shipment only after the invoice is created.","Joillakin kohteilla tässä tilauksessa on eri maksu- ja toimitustyyppi. Toimitus voidaan määrittää vasta kun lasku on lisätty."
"Some of the ordered items do not exist in the catalog anymore and will be removed if you try to edit the order.","Joitain tilattuja tuotteita ei enää ole luettelossa ja ne poistetaan jos muutat tilausta."
"Sorry, this feature is coming soon...","Pahoittelemme, tämä ominaisuus ei ole vielä käytössä..."
"Special Price:","Erikoishinta:"
"Specific Countries","Määrätyt maat"
"Specified","Määrätty"
"Specified profile does not exist.","Määrättyä profiilia ei ole."
"Spreadsheet Name:","Välilehden nimi:"
"Start Date","Aloituspäivä"
"Starting profile execution, please wait...","Aloitetaan profiilin suorittaminen, odota..."
"State/Province:","Maakunta:"
"Static Blocks","Muuttumattomat sisältölohkot"
"Status","Tila"
"Status:","Tila:"
"Stock Quantity:","Varastossa:"
"Stock notification was saved.","Varastotilanteen ilmoitus on tallennettu."
"Store","Kauppa"
"Store Email Addresses Section","Kaupan sähköpostiosoitteet -osio"
"Store View","Kauppanäkymä"
"Store:","Kauppa:"
"Stores","Kaupat"
"Subject","Aihe"
"Submit","Lähetä"
"Subpackage cannot be conflicting.","Alipaketti ei saa olla ristiriidassa."
"Subtotal","Välisumma"
"Switch/Solo/Maestro Only","Switch, Solo tai Maestro ainoastaan"
"Symbol","Symboli"
"Synchronization is required.","Vaatii synkronoinnin."
"Synchronization of media storages has been successfully completed.","Mediavarastojen synkronointi on suoritettu."
"Synchronize","Synkronoi"
"Synchronizing %s to %s","Synkronoidaan %s kohteeseen %s"
"Synchronizing...","Synkronoidaan..."
"System","Järjestelmä"
"System Section","Järjestelmä -osio"
"System busy","Järjestämä on varattu."
"Tags","Asiasanat"
"Target Path","Kohteen polku"
"Tax","Vero"
"Tb","Tt"
"Template","Mallipohja"
"Template Content","Pohjan sisältö"
"Template Information","Pohjan tiedot"
"Template Name","Pohjan nimi"
"Template Styles","Pohjan tyylit"
"Template Subject","Pohjan aihe sähköpostissa"
"Template Type","Mallipohjan tyyppi"
"Temporary (302)","Tilapäinen (302)"
"Terms and Conditions","Toimitusehdot"
"Text","Teksti"
"The Catalog Rewrites were refreshed.","Luettelon uudelleenohjaukset on päivitetty."
"The CatalogInventory Stock Status has been rebuilt.","Luettelon varaston tila on uudelleenrakennettu."
"The Comment Text field cannot be empty.","Viestikenttä ei voi olla tyhjä."
"The Flat Catalog Product was rebuilt","Tasoitettu luettelo on uudelleenrakennettu."
"The JavaScript/CSS cache has been cleaned.","JavaScript/CSS välimuisti on tyhjennetty."
"The JavaScript/CSS cache has been cleared.","JavaScript/CSS välimuisti on tyhjennetty."
"The Layered Navigation indexing has been queued.","Kerroksittaisen navigaation indeksointi on asetettu jonoon."
"The Layered Navigation indexing queue has been canceled.","Kerroksittaisen navigaation indeksointijono on peruttu."
"The Layered Navigation indices were refreshed.","Kerroksittaisen navigaation indeksit on päivitetty."
"The Layered Navigation process has been queued to be killed.","Kerroksittaisen navigaation suorituksen peruminen on asetettu jonoon."
"The Magento cache storage has been flushed.","Magenton välimuisti on tyhjennetty."
"The URL Rewrite has been deleted.","Uudelleenohjaus on poistettu."
"The URL Rewrite has been saved.","Uudelleenohjaus on tallennettu."
"The account has been saved.","Tili on tallennettu."
"The archive can be uncompressed with <a href=""%s"">%s</a> on Windows systems","Arkiston voi purkaa esim. <a href=""%s"">%s</a> -ohjelmalla Windows-järjestelmissä ja OSX-järjestelmässä automaattisesti."
"The attribute set has been removed.","Ominaisuuskokoelma on poistettu."
"The backup's creation process will take time.","Varmuuskopion tekeminen voi kestää pitkään."
"The billing agreement has been canceled.","Maksusopimus on peruttu."
"The billing agreement has been deleted.","Maksusopimus on poistettu."
"The cache storage has been flushed.","Välimuisti on tyhjennetty."
"The carrier needs to be specified.","Operaattori täytyy määrittää."
"The catalog index has been rebuilt.","Luettelon indeksi on uudelleenrakennettu."
"The catalog rewrites have been refreshed.","Luettelon uudelleenohjaukset on päivitetty."
"The configuration has been saved.","Muutokset on tallennettu."
"The credit memo has been canceled.","Hyvityslasku on peruttu."
"The credit memo has been created.","Hyvityslasku on lisätty."
"The credit memo has been voided.","Hyvityslasku on mitätöity."
"The custom variable has been deleted.","Mukailtu muuttuja on poistettu."
"The custom variable has been saved.","Mukailtu muuttuja on tallennettu."
"The customer has been deleted.","Asiakas on poistettu."
"The customer has been saved.","Asiakkaan tiedot on tallennettu."
"The design change has been deleted.","Ulkoasun muutos on poistettu."
"The design change has been saved.","Ulkoasun muutos on tallennettu."
"The email address is empty.","Sähköpostiosoite on tyhjä."
"The email template has been deleted.","Sähköpostipohja on poistetettu."
"The email template has been saved.","Sähköpostipohja on tallennettu."
"The flat catalog category has been rebuilt.","Tasoitetun luettelon luokka on uudelleenrakennettu."
"The group node name must be specified with field node name.","The group node name must be specified with field node name."
"The image cache was cleaned.","Kuvavälimuisti on tyhjennetty."
"The image cache was cleared.","Kuvavälimuisti on tyhjennetty."
"The invoice and shipment have been created.","Lasku ja toimitus on lisätty."
"The invoice and the shipment  have been created. The shipping label cannot be created at the moment.","Lasku ja toimitus on lisätty. Osoitelappua ei voi tehdä nyt."
"The invoice has been canceled.","Lasku on peruttu."
"The invoice has been captured.","Lasku on vastaanotettu."
"The invoice has been created.","Lasku on lisätty."
"The invoice has been voided.","Lasku on mitätöity."
"The invoice no longer exists.","Laskua ei enää ole."
"The item %s (SKU %s) does not exist in the catalog anymore.","Tuotetta %s (tuotenumero %s) ei ole enää luettelossa. "
"The order does not allow creating an invoice.","Tilaus ei salli laskun lisäämistä."
"The order no longer exists.","Tilausta ei enää ole."
"The poll has been deleted.","Kysely on poistettu."
"The poll has been saved.","Kysely on tallennettu."
"The profile has been deleted.","Profiili on poistettu."
"The profile has been saved.","Profiili on tallennettu."
"The profile has been updated.","Profiili on päivitetty."
"The profile has no changes.","Profiilissa ei ole muutoksia."
"The profile you are trying to save no longer exists","Profiilia jota yrität tallentaa ei enää ole."
"The rating has been deleted.","Arvio on poistettu."
"The rating has been saved.","Arvio on tallennettu."
"The role has been deleted.","Rooli on poistettu."
"The role has been saved.","Rooli on tallennettu."
"The role has been successfully saved.","Rooli on tallennettu."
"The search index has been rebuilt.","Hakuindeksi on uudelleenrakennettu."
"The shipment has been created.","Toimitus on lisätty."
"The shipment has been sent.","Toimitus on lähetetty."
"The shipping label has been created.","Osoitelappu on lisätty."
"The tag has been deleted.","Asiasana on poistettu."
"The tag has been saved.","Asiasana on tallennettu."
"The transaction details have been updated.","Maksutapahtuman lisätiedot on päivitetty."
"The user has been deleted.","Käyttäjä on poistettu."
"The user has been saved.","Käyttäjä on tallennettu."
"Themes JavaScript and CSS files combined to one file.","Teemojen JavaScript ja CSS tiedostot on yhdistetty yhdeksi tiedostoksi."
"There is an error in one of the option rows.","Yhdellä (option)riveistä on virhe."
"This Account is","Tämä tili on"
"This Email template no longer exists.","Sähköpostipohjaa ei enää ole."
"This Role no longer exists","Roolia ei enää ole."
"This Role no longer exists.","Roolia ei enää ole."
"This account is","Tämä tili on"
"This account is inactive.","Tämä tili ei ole käytössä."
"This action cannot be undone.","Toimintoa ei voi kumota."
"This attribute set does not have attributes which we can use for configurable product","Tässä ominaisuuskokoelmassa ei ole ominaisuuksia joita voisi käyttää muokattavalle tuotteelle."
"This attribute shares the same value in all the stores","Tämä ominaisuus jakaa saman arvon kaikissa kaupoissa."
"This is a demo store. Any orders placed through this store will not be honored or fulfilled.","Tämä on esittelyverkkokauppa. Kaupassa tehtyjä tilauksia ei toimiteta."
"This is a required field.","Pakollinen tieto"
"This product is currently disabled.","Tämä tuote ei ole saatavilla tällä hetkellä."
"This report depends on timezone configuration. Once timezone is changed, the lifetime statistics need to be refreshed.","Tämän raportin tulos riippuu aikavyöhykeasetuksesta. Jos aikavyöhykettä muutetaan, ikuiset tilastot täytyy päivittää."
"This section is not allowed.","Pääsy tähän osioon on kielletty."
"This user no longer exists.","Tätä käyttäjää ei enää ole"
"Thumbnail Image","Pienoiskuva"
"Time","Aika"
"Time selection:","Ajan valinta:"
"Time:","Aika:"
"Timeout limit for response from synchronize process was reached.","Synkronoinnin vastauksen aikaraja on saavutettu."
"To","Päättyen"
"To cancel pending authorizations and release amounts that have already been processed during this payment, click Cancel.","Paina peruuta jos haluat peruttavan odottavat varmistukset ja vapauttaa tähän maksuun liittyvät käsitellyt summat."
"To use PayPal Payflow Link, you must configure your PayPal Payflow Link account on the PayPal website.","To use PayPal Payflow Link, you must configure your PayPal Payflow Link account on the PayPal website."
"To use PayPal Payments Advanced, you must configure  your PayPal Payments Advanced account on the PayPal website.","To use PayPal Payments Advanced, you must configure  your PayPal Payments Advanced account on the PayPal website."
"Toggle Editor","Käytä editoria"
"Tools","Varmuuskopiot, kokoaminen"
"Top 5 Search Terms","5 suosituinta hakusanaa"
"Total","Yhteensä"
"Total Invoiced","Yhteensä laskutettu"
"Total Order Amount","Tilausten loppusumma"
"Total Refunded","Hyvitetty loppusumma"
"Total of %d record(s) have been deleted.","Yhteensä %d tietuetta on poistettu."
