"Products in Comparison List","Tuotevertailussa olevat tuotteet"
"Products should be added to package(s)","Tuotteet tulee lisätä pakettiin tai paketteihin."
"Profile #%s","Profiili %s"
"Profile Information","Profiilin tiedot"
"Profile State","Profiilin vaihe"
"Profit","Voitto"
"Promotion Coupons Usage Report","Kampanjakuponkien käyttöraportti"
"Proper payment object must be set.","Kelvollinen maksukohde täytyy määritellä."
"Purchase Order Number:","Laskun tilausnumero:"
"Purchased From","Ostettu"
"Purchased From (Store)","Ostettu (kauppa)"
"Purchased Item","Laskutetut kohde"
"Purchased On","Ostospäivämäärä"
"Posted on","Julkaistu"
"Posted in","Aiheessa"
"Qty","Kpl"
"Qty Invoiced","Kpl laskutettu"
"Qty Ordered","Kpl tilattu"
"Qty Shipped","Kpl lähetetty"
"Qty To Add","Lisättävä määrä"
"Qty to Add","Lisättävä määrä"
"Qty to Invoice","Laskutettava määrä"
"Qty to Refund","Hyvitettävä määrä"
"Qty to Ship","Toimitettava määrä"
"Quantity Ordered","Tilattuja"
"Quote item id is not received.","Quote item id is not received."
"Quote item is not loaded.","Quote item is not loaded."
"Rate","Verokanta"
"Recent Orders","Viimeisimmät tilaukset"
"Recently Compared Products","Viimeksi vertaillut"
"Recently Viewed","Viimeksi katsotut"
"Recently Viewed Products","Viimeksi katsotut"
"Recurring Profile # %s","Osamaksusopimus %s"
"Recurring Profile Initial Fee","Recurring Profile Initial Fee"
"Recurring Profiles","Osamaksusopimukset"
"Recurring Profiles (beta)","Osamaksusopimukset (testiversio - beta)"
"Reference ID","Viitenumero"
"Reference ID:","Viitenumero:"
"Refresh","Päivitä"
"Refund","Hyvitys"
"Refund #","Hyvitys "
"Refund #%s","Hyvitys %s"
"Refund Amount","Hyvityksen määrä"
"Refund Offline","Hyvitys (ei verkkokaupan kautta)"
"Refund Shipping","Toimituskulujen hyvitys"
"Refund Shipping (Excl. Tax)","Toimituskulujen hyvitys (veroton)"
"Refund Shipping (Incl. Tax)","Toimituskulujen hyvitys (verollinen)"
"Refund Totals","Hyvitykset yhteensä"
"Refunded","Hyvitetty"
"Refunded amount of %s offline.","Hyvitetty määrä %s (ei verkkokaupan kautta)."
"Refunded amount of %s online.","Hyvitetty määrä %s verkkokaupan kautta."
"Refunds","Hyvitykset"
"Registered a Void notification.","Registered a Void notification."
"Registered notification about approved payment.","Registered notification about approved payment."
"Registered notification about captured amount of %s.","Registered notification about captured amount of %s."
"Registered notification about denied payment.","Registered notification about denied payment."
"Registered notification about refunded amount of %s.","Registered notification about refunded amount of %s."
"Registered update about approved payment.","Registered update about approved payment."
"Registered update about denied payment.","Registered update about denied payment."
"Regular Payment","Tavanomainen maksu"
"Related Orders","Liittyvät tilaukset"
"Remove","Poista"
"Remove Coupon Code","Poista kuponki"
"Remove tracking number","Poista seurantanumero"
"Reorder","Tilaa uudelleen"
"Retrieve credit memo info","Nouda hyvityslaskutiedot"
"Retrieve credit memo information","Nouda hyvityslaskutiedot"
"Retrieve credit memo list","Nouda hyvityslaskulista"
"Retrieve invoice info","Nouda laskutiedot"
"Retrieve invoice information","Nouda laskutiedot"
"Retrieve list of credit memos by filters","Nouda hyvityslaskut suodattamalla"
"Retrieve list of invoices by filters","Nouda laskut suodattamalla"
"Retrieve list of orders by filters","Nouda tilaukset suodattamalla"
"Retrieve list of shipments by filters","Nouda toimitukset suodattamalla"
"Retrieve order information","Nouda tilaustiedot"
"Retrieve orders info","Nouda tilausten tiedot"
"Retrieve shipment info","Nouda toimitustiedot"
"Retrieve shipment information","Nouda toimitustiedot"
"Return to Stock","Palauta varastoon"
"Returned","Palautettu"
"Returns","Tilaukset ja palautukset"
"Revenue","Liikevaihto"
"Row Subtotal","Rivin välisumma"
"Row Total","Rivin loppusumma"
"SKU","Tuotenumero"
"Sales","Myynti"
"Sales Discount","Myynnin alennus"
"Sales Emails","Myynnin sähköpostit"
"Sales Emails Section","Myynnin sähköpostit -osio"
"Sales Invoice Print View","Myynnin laskun tulostusnäkymä"
"Sales Items","Myynnin kohteet"
"Sales Order Print View","Myynnin tilauksen tulostusnäkymä"
"Sales Section","Myynti -osio"
"Sales Shipment Print View","Myynnin toimituksen tulostusnäkymä"
"Sales Shipping","Myynnin toimitukset"
"Sales Tax","Myynnin vero"
"Sales Total","Myynti yhteensä"
"Same As Billing Address","Sama kuin laskutusosoite"
"Save Order Address","Tallenna tilausosoite"
"Save Status","Tallenna tila"
"Save Status Assignment","Tallenna tilan liitos"
"Save in address book","Tallenna osoitekirjaan"
"Schedule","Aikataulu"
"Select","Valitse"
"Select All","Valitse kaikki"
"Select from existing customer addresses:","Valitse asiakkaan olemassa olevista osoitteista:"
"Selected option(s) or their combination is not currently available.","Osaa valituista tai niiden yhdistelmistä ei ole saatavilla."
"Send Credit Memo Comment Email Copy To","Lähetä hyvityslaskun kommenttisähköpostista kopio"
"Send Credit Memo Comments Email Copy Method","Lähetä hyvityslaskun kommenttisähköposti -kopion lähetystapa"
"Send Credit Memo Email Copy Method","Lähetä hyvityslaskun sähköposti -kopion lähetystapa"
"Send Credit Memo Email Copy To","Lähetä hyvityslaskun sähköpostista kopio"
"Send Email","Lähetä sähköposti"
"Send Invoice Comment Email Copy To","Lähetä laskun kommenttisähköpostista kopio"
"Send Invoice Comments Email Copy Method","Lähetä laskun kommenttisähköpostista kopio -lähetystapa"
"Send Invoice Email Copy Method","Lähetä laskun sähköpostista kopio -lähetystapa"
"Send Invoice Email Copy To","Lähetä laskun sähköpostista kopio"
"Send Order Comment Email Copy To","Lähetä tilauksen kommenttisähköpostista kopio"
"Send Order Comments Email Copy Method","Lähetä tilauksen kommenttisähköposteista kopio -lähetystapa"
"Send Order Email","Lähetä tilaussähköposti"
"Send Order Email Copy Method","Lähetä tilauksen sähköpostista kopio -lähetystapa"
"Send Order Email Copy To","Lähetä tilauksen sähköpostista kopio"
"Send Sales Emails","Lähetä myynnin sähköpostit"
"Send Shipment Comment Email Copy To","Lähetä toimituksen kommenttisähköpostista kopio"
"Send Shipment Comments Email Copy Method","Lähetä toimituksen kommenttisähköpostista kopio -lähetystapa"
"Send Shipment Email Copy Method","Lähetä toimituksen sähköpostista kopio -lähetystapa"
"Send Shipment Email Copy To","Lähetä toimituksen sähköpostista kopio"
"Send Tracking Information","Lähetä seurantatiedot"
"Send shipment info","Lähetä toimitustiedot"
"Set order for existing transactions not allowed","Set order for existing transactions not allowed"
"Ship","Toimitus"
"Ship To","Vastaanottaja"
"Ship to Name","Vastaanottajan nimi"
"Ship to:","Vastaanottaja:"
"Shipment","Toimitus"
"Shipment #","Toimitusnumero "
"Shipment #%1$s | %3$s (%2$s)","Toimitus %1$s | %3$s (%2$s)"
"Shipment #%s","Toimitus %s"
"Shipment Comment Email Sender","Toimituksen kommenttisähköpostin lähettäjä"
"Shipment Comment Email Template","Toimituksen kommenttisähköpostin mallipohja"
"Shipment Comment Email Template for Guest","Toimituksen kommenttisähköpostin mallipohja rekisteröitymättömälle"
"Shipment Comments","Toimituksen kommentit"
"Shipment Email Sender","Toimitussähköpostin lähettäjä"
"Shipment Email Template","Toimitussähköpostin mallipohja"
"Shipment Email Template for Guest","Toimitussähköpostin mallipohja rekisteröitymättömälle"
"Shipment Update","Toimituksen päivitys"
"Shipment Update for Guest","Toimituksen päivitys rekisteröitymättömälle"
"Shipments","Toimitukset"
"Shipped","Toimitettu"
"Shipped By","Tilauksen toimittaa"
"Shipping","Toimitus"
"Shipping & Handling","Toimitus- ja käsittely"
"Shipping &amp; Handling","Toimitus ja käsittely"
"Shipping &amp; Handling Information","Toimitus- ja käsittelytiedot"
"Shipping Address","Toimitusosoite"
"Shipping Amount","Toimituskulut"
"Shipping Information","Toimitustiedot"
"Shipping Method","Toimitustapa"
"Shipping Method:","Toimitustapa:"
"Shipping Refund","Toimituksen hyvitys"
"Shipping and Tracking Information","Toimitus- ja seurantatiedot"
"Shopping Cart","Ostoskori"
"Show Packages","Näytä paketit"
"Signature Confirmation","Allekirjoituksen vahvistaminen"
"Signed Up From","Rekisteröitynyt kaupassa"
"Size","Koko"
"Sku","Tuotenumero"
"Sold to:","Maksaja:"
"Some item options or their combination are not currently available.","Osa tuotteen vaihtoehdoista tai niiden yhdistelmästä ei ole saatavilla."
"Some of the products below do not have all the required options.","Osassa tuotteista ei ole vaadittuja vaihtoehtoja."
"Some of the selected options are not currently available.","Osa valituista vaihtoehdoista ei ole saatavilla."
"Some of the products below do not have all the required options. Please edit them and configure all the required options.","Osalla alla näkyvistä tuotteista ei ole vaadittavia asetuksia. Muokkaa niitä ja aseta kaikki pakolliset asetukset."
"Sorry, no quotes are available for this order at this time.","Valitettavasti tilaukselle ei voida arvioida nyt hintaa."
"Source object is not specified.","Lähdeobjektia ei ole määritelty."
"Specified profile does not exist.","Määrättyä profiilia ei ole."
"State Code [State Title]","Tilausvaiheen koodi [Vaiheen otsikko]"
"State/Province","Maakunta"
"Status","Tila"
"Status Code","Tilan koodi"
"Status Label","Tilan nimi"
"Status:","Tila:"
"Store Credit","Kauppaluotto"
"Store View Specific Labels","Kauppanäkymän erityiset nimikkeet"
"Street Address","Katuosoite"
"Submit Comment","Lisää kommentti"
"Submit Credit Memo","Lisää hyvityslasku"
"Submit Invoice","Lisää lasku"
"Submit Invoice and Shipment","Lisää lasku ja toimitus"
"Submit Order","Lisää tilaus"
"Submit Shipment","Lisää toimitus"
"Subscribe to Newsletter","Tilaa uutiskirje"
"Subscribe to Order Status","Tilaa tilauksen tilailmoitus"
"Subtotal","Välisumma"
"Subtotal after discount.","Välisumma alennuksen jälkeen."
"Subtotal:","Välisumma:"
"Suspected Fraud","Suspected Fraud"
"Suspend","Suspend"
"Suspended","Suspended"
"Tax","Vero"
"Tax Amount","Veron määrä"
"Tax Percent","Veroprosentti"
"Telephone","Puhelin"
"The Order State ""%s"" must not be set manually.","Tilauksen vaihetta ""%s"" ei pidä asettaa käsin."
"The address total model should be extended from Mage_Sales_Model_Quote_Address_Total_Abstract.","The address total model should be extended from Mage_Sales_Model_Quote_Address_Total_Abstract."
"The billing agreement ""%s"" has been canceled.","Maksusopimus ""%s"" on peruttu."
"The billing agreement ""%s"" has been created.","Maksusopimus ""%s"" on lisätty."
"The coupon code has been accepted.","Kuponki on hyväksytty."
"The message has been sent.","Viesti on lähetetty."
"The message was sent.","Viesti on lähetetty."
"The order address has been updated.","Tilauksen osoite on päivitetty."
"The order email has been sent.","Tilaussähköposti on lähetetty."
"The order has been cancelled.","Tilaus on peruttu."
"The order has been created.","Tilaus on lisätty."
"The order has been put on hold.","Tilaus on asetettu pitoon."
"The order has been released from holding status.","Tilaus on vapautettu pidosta."
"The order has not been cancelled.","Tilausta ei ole peruttu."
"The order status has been assigned.","Tilauksen tila on asetettu."
"The order status has been saved.","Tilauksen tila on tallennettu."
"The order status has been unassigned.","Tilauksen tilan asetus on peruttu."
"The order was not put on hold.","Tilausta ei asetettu pitoon."
"The order was not unheld.","Tilausta ei vapautettu pidosta."
"The order was placed using %s","Tilaus on tehty käyttäen %s -valuuttaa."
"The order(s) cannot be canceled","Tilauksia ei voi perua."
"The payment has been accepted.","Maksu on hyväksytty."
"The payment has been denied.","Maksu on estetty."
"The payment has been voided.","Maksu on mitätöity."
"The profile has been updated.","Profiili on päivitetty."
"The profile has no changes.","Profiilissa ei ole muutoksia."
"The profile state has been updated.","Profiilin vaihe on päivitetty."
"The quantity you want to add exceeds the total shipped quantity for some of selected Product(s)","The quantity you want to add exceeds the total shipped quantity for some of selected Product(s)"
"The requested Payment Method is not available.","Maksutapa ei ole käytettävissä."
"The shipping label has been created.","Osoitelappu on lisätty."
"The transaction ""%s"" (%s) is already closed.","Maksutapahtuma ""%s"" (%s) on jo suljettu."
"The transaction ""%s"" cannot be captured yet.","Maksutapahtumaa ""%s"" ei voida vielä vastaanottaa."
"The value that you entered is not valid.","Annettu arvo ei ole kelvollinen."
"There are no billing agreements yet.","Maksusopimuksia ei ole."
"There are no printable documents related to selected orders.","Valittuihin tilauksiin liittyviä tulostettavia dokumentteja ei ole."
"There are no shipping labels related to selected orders.","Yhtään osoitelappua ei ole liitetty valittuihin tilauksiin."
"There are no shipping labels related to selected shipments.","Yhtään osoitelappua ei ole liitetty valittuihin toimituksiin."
"There is no need to approve this payment.","Maksua ei tarvitse hyväksyä."
"There is no need to deny this payment.","Maksua ei tarvitse estää."
"There is no update for the payment.","Maksulle ei ole päivityksiä."
"This message will be shown in shopping cart when subtotal after discount less than minimum amount.","Tämä viesti näytetään ostoskorissa kun alennuksen jälkeinen välisumma on vähemmän kuin vähimmäismäärä."
"This operation requires an existing transaction object.","Tämä toiminta vaatii olemassaolevan maksutapahtumakohteen."
"This order contains (%s) items and therefore cannot be edited through the admin interface at this time, if you wish to continue editing the (%s) items will be removed, the order will be canceled and a new order will be placed.","Tämä tilaus sisältää (%s) tuotetta ja siksi sitä ei voida muokata ylläpidossa tällä hetkellä. Jos haluat jatkaa muokkausta, (%s) tuotetta poistetaan, tilaus perutaan ja tehdään uusi tilaus."
"This order no longer exists.","Tätä tilausta ei enää ole."
"This product does not have any configurable options","Tuotteella ei ole yhtään muokattavaa vaihtoehtoa."
"This profile state cannot be changed to ""%s"".","Profiilin vaihetta ei voida muuttaa arvoksi ""%s""."
"This will create an offline refund. To create an online refund, open an invoice and create credit memo for it. Do you wish to proceed?","Tämä lisää hyvityksen jota ei ole tehty verkkokaupan kautta. Lisätäksesi verkkokauppahyvityksen, avaa lasku ja lisää hyvityslasku siihen. Jatketaanko?"
"Tier Pricing","Määrähinnoittelu"
"Title","Nimi"
"To","Päättyen"
"To Name","Vastaanottajan nimi:"
"To:","Mihin:"
"Total","Yhteensä"
"Total %d product(s)","Yhteensä %d tuotetta"
"Total (ex)","Loppusumma (ei alv.)"
"Total (inc)","Loppusumma (sis. alv.)"
"Total Due","Maksamaton loppusumma"
"Total Invoiced","Yhteensä laskutettu"
"Total Invoiced Paid","Yhteensä maksettu laskuja"
"Total Invoiced VS Paid Report","Yhteensä laskutetut/maksetut raportti"
"Total Invoiced not Paid","Maksamattomia laskuja yhteensä"
"Total Ordered Report","Tilausten kokonaissummaraportti"
"Total Paid","Maksettu loppusumma"
"Total Qty","Kokonaismäärä"
"Total Refund","Hyvitysten loppusumma"
"Total Refunded","Hyvitetty loppusumma"
"Total Refunded Report","Hyvitettyjen kokonaissummaraportti"
"Total Sales Shipping","Total Sales Shipping"
"Total Shipped Report","Toimitusten kokonaissummaraportti"
"Total Shipping","Lähetykset yhteensä"
"Total Shipping Charges","Toimituskulut yhteensä"
"Total Tax","Verot yhteensä"
"Total Weight","Kokonaispaino"
"Total model should be extended from Mage_Sales_Model_Order_Total_Abstract.","Total model should be extended from Mage_Sales_Model_Order_Total_Abstract."
"Track Order","Seuraa tilausta"
"Track all shipment(s)","Seuraa kaikkia toimituksia"
"Track all shipments","Seuraa kaikkia toimituksia"
"Track this shipment","Seuraa tätä toimitusta"
"Track your order","Seuraa tilausta"
"Tracking","Toimituksen seuraaminen"
"Tracking Number","Seurantanumero"
"Tracking Number(s):","Seurantanumerot:"
"Transaction ""%s"" was already processed.","Maksutapahtuma ""%s"" on jo käsitelty."
"Transaction # %s | %s","Maksutapahtuma # %s | %s"
"Transaction ID","Makstutapahtuman tunniste"
"Transaction ID must not be empty.","Maksutapahtuman tunniste ei voi olla tyhjä."
"Transaction ID: ""%s"".","Maksutapahtuman tunniste: ""%s""."
"Transaction Type","Maksutapahtuman tyyppi"
"Transactions","Maksutapahtumat"
"Trial ","Kokeilu "
"Trial Payment","Kokeilumaksu"
"Trial Period","Kokeilukausi"
"Trial period payment","Kokeilukauden maksu"
"Type","Tyyppi"
"Unassign","Pura liitos"
"Unhold","Poista pidosta"
"Unhold action is not available.","Pidosta poisto -toiminto ei ole käytettävissä."
"Unhold order","Poista tilaus pidosta"
"Unknown State","Tuntematon maakunta"
"Unknown Status","Tuntematon tila"
"Unsupported transaction type ""%s"".","""%s"" on tuntematon maksutapahtumatyyppi."
"Update Changes","Päivitä muutokset"
"Update Items and Qty's","Päivitä kohteet ja määrät"
"Update Qty's","Päivitä määrät"
"Updated At","Päivitetty"
"Updated:","Päivitetty:"
"Use Aggregated Data (beta)","Use Aggregated Data (beta)"
"Use Order Status As Default","Käytä tilauksen tilaa oletuksena"
"Validate Each Address Separately in Multi-address Checkout","Vahvista moniosoitetilauksessa jokainen osoite erikseen"
"Value","Arvo"
"View","Näytä"
"View All","Näytä kaikki"
"View All products","Kaikki"
"View Another Order","Näytä toinen tilaus"
"View Order","Näytä tilaus"
"Visible on Frontend","Näytä kaupan puolella"
"Void","Mitätöi"
"Void invoice","Mitätöi lasku"
"Voided authorization.","Voided authorization."
"Website","Sivusto"
"Weight","Paino"
"Whether buyer can define the date when billing for the profile begins.","Asiakas voi määritellä milloin aloittaa maksamisen."
"Width","Leveys"
"Wishlist","Kauppalista"
"Wrong billing agreement ID specified.","Maksusopimustunniste on määritelty väärin."
"Wrong quote item id to update configuration.","Wrong quote item id to update configuration."
"Wrong state: ""%s"".","Vaihe ""%s"" on virheellinen."
"Yes","Kyllä"
"You can leave a box blank if you don't wish to add a gift message for whole order","Jätä kohta tyhjäksi jos et halua lisätä lahjaviestiä koko tilaukseen"
"You have placed no orders.","Tilauksia ei ole."
"You will be redirected to the payment system website.","Sinut ohjataan maksusivustoon."
"Your credit card will be charged for","Luottokortiltasi veloitetaan"
"ZIP/Post Code","Postinumero"
"Zip/Postal Code","Postinumero"
"cm","cm"
"in","tuumaa"
"kg","kg"
"lb","paunaa"
"the credit memo email is not sent","hyvityslaskusähköpostia ei ole lähetetty"
"the credit memo email was sent","hyvityslaskusähköposti on lähetetty"
"the invoice email is not sent","laskulähköpostia ei ole lähetetty"
"the invoice email was sent","laskusähköposti on lähetetty"
"the order confirmation email is not sent","tilausvahvistussähköpostia ei ole lähetetty"
"the order confirmation email was sent","tilausvahvistussähköposti on lähetetty"
"the shipment email is not sent","toimitussähköpostia ei ole lähetetty"
"the shipment email was sent","toimitussähköposti on lähetetty"
"Creditmemo","Hyvityslasku"
"Default logo, will be used in PDF and HTML documents.<br />(jpeg, tiff, png)","PDF- ja HTML-dokumenteissa käytetään oletuslogoa.<br />(jpeg, tiff, png)"
"Edit Order","Muokkaa tilausta"
"SHIP TO:","VASTAANOTTAJA:"
"SOLD TO:","MAKSAJA:"
